"Date","Customer.ID","Rgn","Item","Sum.of.angels","Punching.holes","Surface.treatment","Open","Weight","Strip.thickness","Tolerance","Steel.grade","Meters","Revenue","Raw.material.cost","Total.costs","Complexity_Angels_Thickness","Difficulty_Thickness","Complexity_Tolerance","profit_loss","Margin","Costs_per_Meter"
2018-08-27,"443199","DE","SECTION_0217647-1.5_009",720,"Yes","No","No",10829,1.5,4,"FVZ",6500,28715.64,8954.12,21562.4,"not complex","medium","high",7153.24,0.249106062062346,3.31729230769231
2018-08-27,"443199","DE","SECTION_0217647-1.5_010",720,"Yes","No","No",10829,1.5,4,"FVZ",6500,28595.1,8954.12,21226.83,"not complex","medium","high",7368.27,0.257675965462614,3.26566615384615
2018-08-27,"443199","DE","SECTION_0217647-1.5_011",720,"Yes","No","No",10829,1.5,4,"FVZ",6500,38656.34,8954.12,28803.76,"not complex","medium","high",9852.58,0.254876172964124,4.43134769230769
2018-08-27,"443199","DE","SECTION_0217647-1.5_012",720,"Yes","No","No",10829,1.5,4,"FVZ",6500,43855.89,8954.12,32645.36,"not complex","medium","high",11210.53,0.255621992849763,5.02236307692308
2018-08-27,"443199","DE","SECTION_0217647-1.5_014",720,"Yes","No","No",10829,1.5,4,"FVZ",6500,42859.21,8954.12,31950.88,"not complex","medium","high",10908.33,0.254515423872722,4.91552
2018-08-27,"443199","DE","SECTION_0217647-1.5_014",720,"Yes","No","No",10829,1.5,4,"FVZ",6500,42026.34,8954.12,31290.78,"not complex","medium","high",10735.56,0.255448368808704,4.81396615384615
2018-08-27,"443199","DE","SECTION_0217647-1.5_015",720,"Yes","No","No",10829,1.5,4,"FVZ",6500,41203.4,8954.12,30619.12,"not complex","medium","high",10584.28,0.256878801263973,4.71063384615385
2018-08-27,"443199","DE","SECTION_0217647-1.5_016",720,"Yes","No","No",10829,1.5,4,"FVZ",6500,40024.63,8954.12,29638.8,"not complex","medium","high",10385.83,0.259485971513041,4.55981538461538
2018-08-28,"44144899","SE","SECTION_0204051-1.75",360,"No","Yes","No",16649.85,1.75,4,"WB",6000,24216.66,11336.68,18350.87,"not complex","medium","high",5865.79,0.242221264204065,3.05847833333333
2018-08-28,"44144899","SE","SECTION_0204051-1.75",360,"No","Yes","No",16968,1.75,4,"CRNI",6000,79294.69,22596.45,30264.7,"not complex","medium","high",49029.99,0.618326271279956,5.04411666666667
2018-08-28,"44144899","SE","SECTION_0204051-1.75",360,"No","Yes","No",16649.85,1.75,4,"FVZ",6000,27420.9,13269.27,20761.63,"not complex","medium","high",6659.27,0.242853808591257,3.46027166666667
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,34445.35,9327.72,24986.23,"not complex","medium","high",9459.12,0.274612393254822,2.27147545454545
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,56265.21,9327.72,43263.96,"not complex","medium","high",13001.25,0.231070851775013,3.93308727272727
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,55692.01,9327.72,40842.84,"not complex","medium","high",14849.17,0.266630168313193,3.71298545454545
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,35475.65,9327.72,25832.83,"not complex","medium","high",9642.82,0.271815174633869,2.34843909090909
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,34571.09,9327.72,25081.82,"not complex","medium","high",9489.27,0.27448570467405,2.28016545454545
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,34168.03,9327.72,24668.39,"not complex","medium","high",9499.64,0.278027149941041,2.24258090909091
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,36330.59,9327.72,26511.35,"not complex","medium","high",9819.24,0.270274718907675,2.41012272727273
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,37201.61,9327.72,27328.32,"not complex","medium","high",9873.29,0.265399535127646,2.48439272727273
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,36505.59,9327.72,26613.89,"not complex","medium","high",9891.7,0.270963981132752,2.41944454545455
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,71056.65,9327.72,53853.45,"not complex","medium","high",17203.2,0.242105418704653,4.89576818181818
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,36601.62,9327.72,26725.79,"not complex","medium","high",9875.83,0.269819477935676,2.42961727272727
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,37235.38,9327.72,27321.29,"not complex","medium","high",9914.09,0.266254567564504,2.48375363636364
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,40972.7,9327.72,30220.46,"not complex","medium","high",10752.24,0.262424492405919,2.74731454545455
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,73248.28,9327.72,54957.96,"not complex","medium","high",18290.32,0.249703064699949,4.99617818181818
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,86689.7,9327.72,66009.32,"not complex","medium","high",20680.38,0.238556368288274,6.00084727272727
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,71217.42,9327.72,53677.67,"not complex","medium","high",17539.75,0.246284546674114,4.87978818181818
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,41820.62,9327.72,31028.47,"not complex","medium","high",10792.15,0.258058106264326,2.82077
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"No","No","No",13600.125,1.5,4,"WB",11000,40399.87,9327.72,30240.64,"not complex","medium","high",10159.23,0.251466898284574,2.74914909090909
2018-08-28,"4421992","DE","SECTION_0016992-1.5",360,"Yes","No","No",13600.125,1.5,4,"WB",11000,39196.09,9327.72,28956.97,"not complex","medium","high",10239.12,0.261228096986204,2.63245181818182
2018-08-29,"44144899","SE","SECTION_0227477-1.75",990,"No","Yes","No",74545.17,1.75,4,"WB",38000,88589.02,50763.84,70300.37,"not complex","medium","high",18288.65,0.20644375567085,1.85000973684211
2018-08-29,"44144899","SE","SECTION_0227477-1.75",990,"No","Yes","No",74545.17,1.75,4,"FVZ",38000,101467.6,59417.64,81096.04,"not complex","medium","high",20371.56,0.200769112504878,2.13410631578947
2018-08-29,"44144899","SE","SECTION_0227477-1.75",990,"No","Yes","No",75969.6,1.75,4,"CRNI",38000,357153.77,101159.34,133553.69,"not complex","medium","high",223600.08,0.626061094077209,3.51457078947368
2018-08-29,"44144899","SE","SECTION_0227509-1.75",720,"No","Yes","No",95155.541,1.75,4,"WB",33000,112857.03,64800.89,91556.19,"not complex","medium","high",21300.84,0.188741808994974,2.77443
2018-08-29,"44144899","SE","SECTION_0227509-1.75",720,"No","Yes","No",95155.541,1.75,4,"FVZ",33000,128446.89,75847.62,105336.89,"not complex","medium","high",23110,0.17991871971365,3.19202696969697
2018-08-29,"44144899","SE","SECTION_0227509-1.75",720,"No","Yes","No",96973.8,1.75,4,"CRNI",33000,450240.85,129158.53,166663.89,"not complex","medium","high",283576.96,0.629833921111334,5.05042090909091
2018-08-27,"443186","CH","SECTION_020316-2",900,"No","No","No",11840.94,2,4,"WB",3000,32843.46,7792.36,14588.51,"little complex","low","high",18254.95,0.555816896270977,4.86283666666667
2018-08-31,"443124","CH","SECTION_021307-1.5",720,"No","Yes","No",20076.375,1.5,4,"KB",10000,46009.6,14421.26,26102.71,"not complex","medium","high",19906.89,0.432668182292391,2.610271
2018-08-29,"4461878","SK","SECTION_0227480-1.5",1090,"No","Yes","Yes",7963.2,1.5,4,"CRNI",4000,37398.18,7510.68,14675.01,"little complex","medium","high",22723.17,0.607600958121491,3.6687525
2018-08-24,"4425941","BE","SECTION_001324-1.5",900,"Yes","No","No",24515.55,1.5,1,"FVZ",6000,36602.28,21570.68,32726.45,"not complex","medium","low",3875.83,0.105890398084491,5.45440833333333
2018-08-27,"441652","DE","SECTION_0011454-4.75",360,"Yes","No","Yes",22148.775,4.75,4,"FVZ",2400,43060.06,20137.86,29579.07,"little complex","high","high",13480.99,0.313074110904629,12.3246125
2018-08-29,"4462495","NL","SECTION_0016074-1.5",529,"Yes","Yes","Yes",34706.813,1.5,4,"FVZ",15000,66549.6,27662.24,49359.89,"not complex","medium","high",17189.71,0.258299223436354,3.29065933333333
2018-09-11,"4412627","DE","SECTION_021773-0.8",270,"Yes","Yes","Yes",11060,0.8,4,"CRNI",35000,61844.95,15375.05,30488.78,"not complex","medium","high",31356.17,0.507012617845111,0.871108
2018-09-11,"4412627","DE","SECTION_021773-0.8",270,"Yes","Yes","Yes",11060,0.8,4,"CRNI",35000,61844.95,15375.05,30488.78,"not complex","medium","high",31356.17,0.507012617845111,0.871108
2018-08-29,"4412627","DE","SECTION_0200251-1",270,"Yes","Yes","Yes",2962.5,1,4,"CRNI",10000,18063.53,3854.17,10937.73,"not complex","medium","high",7125.8,0.394485463251092,1.093773
2018-08-29,"4412627","DE","SECTION_0200251-1",270,"Yes","Yes","Yes",2962.5,1,4,"CRNI",10000,18063.53,3854.17,10937.73,"not complex","medium","high",7125.8,0.394485463251092,1.093773
2018-08-29,"4412627","DE","SECTION_0016551-0.8",270,"Yes","Yes","Yes",16748,0.8,4,"CRNI",50000,84246.86,22569.68,42878.72,"not complex","medium","high",41368.14,0.491034799397865,0.8575744
2018-08-29,"4412627","DE","SECTION_0016551-0.8",270,"Yes","Yes","Yes",16748,0.8,4,"CRNI",50000,84246.86,22569.68,42878.72,"not complex","medium","high",41368.14,0.491034799397865,0.8575744
2018-08-29,"4412627","DE","SECTION_0016551-0.8",270,"Yes","Yes","Yes",16748,0.8,4,"CRNI",50000,95030.36,24222.38,44569.6,"not complex","medium","high",50460.76,0.53099619953034,0.891392
2018-08-29,"4412627","DE","SECTION_0016551-0.8",270,"Yes","Yes","Yes",16748,0.8,4,"CRNI",50000,95030.36,24222.38,44569.6,"not complex","medium","high",50460.76,0.53099619953034,0.891392
2018-08-29,"443585","DK","SECTION_0015665-1.5",720,"No","Yes","No",8324.625,1.5,4,"CRNI",5000,41733.99,7851.13,15291.52,"not complex","medium","high",26442.47,0.633595541667595,3.058304
2018-08-29,"4412627","DE","SECTION_0018454-1",270,"Yes","Yes","Yes",1283.75,1,4,"CRNI",5000,10614.5,1673.17,6905.81,"not complex","medium","high",3708.69,0.349398464364784,1.381162
2018-08-29,"4412627","DE","SECTION_0018454-1",270,"Yes","Yes","Yes",1283.75,1,4,"CRNI",5000,10614.5,1673.17,6905.81,"not complex","medium","high",3708.69,0.349398464364784,1.381162
2018-08-30,"441673","DE","SECTION_001283-0.5_001",306,"No","Yes","Yes",1165,0.5,4,"FVZ",5000,7599.8,1056.11,5471.5,"not complex","medium","high",2128.3,0.280046843337983,1.0943
2018-08-30,"444381","IT","SECTION_0012225-2",360,"No","No","No",14051.5,2,4,"WB",5000,21618.35,9246.06,15850.68,"not complex","low","high",5767.67,0.266795106934618,3.170136
2018-08-30,"4414452","NL","SECTION_0008910-4",360,"Yes","Yes","Yes",16886.25,3,1,"CRNI",5000,59664.43,15658.9,25228.59,"not complex","medium","low",34435.84,0.577158618627547,5.045718
2018-08-30,"4447546","BY","SECTION_0008685-2.5",360,"Yes","No","No",38622,2.5,4,"FVZ",6000,52931.58,29779.28,40514.47,"not complex","low","high",12417.11,0.234587934083963,6.75241166666667
2018-08-30,"4447546","BY","SECTION_0008685-2.5",360,"Yes","No","No",38622,2.5,4,"FVZ",6000,52931.58,29779.28,40514.47,"not complex","low","high",12417.11,0.234587934083963,6.75241166666667
2018-08-30,"4447546","BY","SECTION_0008685-2.5",360,"Yes","No","No",38622,2.5,4,"FVZ",6000,52931.58,29779.28,40514.47,"not complex","low","high",12417.11,0.234587934083963,6.75241166666667
2018-08-30,"4447546","BY","SECTION_0008685-2.5",360,"Yes","No","No",38622,2.5,4,"FVZ",6000,52931.58,29779.28,40514.47,"not complex","low","high",12417.11,0.234587934083963,6.75241166666667
2018-08-30,"4447546","BY","SECTION_0008685-2.5",360,"Yes","No","No",38622,2.5,4,"FVZ",6000,52931.58,29779.28,40514.47,"not complex","low","high",12417.11,0.234587934083963,6.75241166666667
2018-08-30,"443147","IT","SECTION_0015212-4",740,"No","No","Yes",149401.2,3,4,"WB",8000,184284.88,97853,131775.31,"little complex","medium","high",52509.57,0.284936941109873,16.47191375
2018-08-30,"443147","IT","SECTION_0015212-4",740,"No","No","Yes",149401.2,3,4,"WB",8000,184284.88,97853,131775.31,"little complex","medium","high",52509.57,0.284936941109873,16.47191375
2018-08-30,"443147","IT","SECTION_0015212-4",740,"No","No","Yes",149401.2,3,4,"WB",8000,184284.88,97853,131775.31,"little complex","medium","high",52509.57,0.284936941109873,16.47191375
2018-08-30,"443147","IT","SECTION_0015212-4",740,"No","No","Yes",149401.2,3,4,"WB",8000,184284.88,97853,131775.31,"little complex","medium","high",52509.57,0.284936941109873,16.47191375
2018-08-31,"44144698","DE","SECTION_0206625-2_002",360,"Yes","No","No",13188,2,4,"FVZ",5000,20950.8,9985.82,15090.2,"not complex","low","high",5860.6,0.279731561563282,3.01804
2018-08-31,"4461878","SK","SECTION_001378-2",360,"No","No","Yes",8737.05,2,4,"FVZ",3000,17099.55,6790.17,12078.38,"not complex","low","high",5021.17,0.293643399972514,4.02612666666667
2018-08-31,"44144261","DE","SECTION_0017041-1_021",720,"No","Yes","Yes",14062,1,4,"CRNI",10000,78433.06,15707.62,33586.71,"not complex","medium","high",44846.35,0.571778660682115,3.358671
2018-08-31,"44144261","DE","SECTION_0017041-1_022",720,"No","Yes","Yes",14062,1,4,"CRNI",10000,78433.06,15109.24,32732.1,"not complex","medium","high",45700.96,0.582674703753749,3.27321
2018-08-31,"44144261","DE","SECTION_0017041-1_024",720,"No","Yes","Yes",14062,1,4,"CRNI",10000,78433.06,16904.4,35296.1,"not complex","medium","high",43136.96,0.549984407085482,3.52961
2018-08-31,"44144261","DE","SECTION_0017041-1_025",720,"No","Yes","Yes",14062,1,4,"CRNI",10000,78433.06,17652.38,36364.2,"not complex","medium","high",42068.86,0.536366425076364,3.63642
2018-08-31,"44144261","DE","SECTION_0017041-1_028",720,"No","Yes","Yes",14062,1,4,"CRNI",10000,78433.06,15558.03,33372.97,"not complex","medium","high",45060.09,0.574503787051022,3.337297
2018-08-31,"44144261","DE","SECTION_0017041-1_041",720,"No","Yes","Yes",14062,1,4,"CRNI",10000,78433.06,16754.8,35082.13,"not complex","medium","high",43350.93,0.552712465891296,3.508213
2018-08-31,"44144261","DE","SECTION_0017041-1_042",720,"No","Yes","Yes",14062,1,4,"CRNI",10000,78433.06,16605.2,34868.63,"not complex","medium","high",43564.43,0.555434532326037,3.486863
2018-09-10,"4461878","SK","SECTION_022753-1.5",1140,"No","Yes","Yes",5026.77,1.5,4,"CRNI",3000,26264.86,4741.79,11020.63,"little complex","medium","high",15244.23,0.580404007483764,3.67354333333333
2018-08-31,"44144418","DE","SECTION_0211285-1.5",290,"Yes","No","Yes",13225.68,1.5,4,"FVZ",7200,25288.85,10472.29,19584.09,"not complex","medium","high",5704.76,0.225584002435856,2.7200125
2018-08-31,"44144418","DE","SECTION_0207909-1.5",270,"Yes","No","Yes",10509.188,1.5,4,"FVZ",15000,23877.75,7788.17,18581.2,"not complex","medium","high",5296.55,0.221819476290689,1.23874666666667
2018-08-31,"4464426","NL","SECTION_0017676-1.75",540,"No","Yes","No",34275.062,1.75,1,"WB",10000,45188,23340.64,33401.43,"not complex","medium","low",11786.57,0.260834070992299,3.340143
2018-08-31,"44658444","NL","SECTION_0008910-4",360,"No","Yes","Yes",16886.25,3,1,"CRNI",5000,61923.83,15658.9,25228.59,"not complex","medium","low",36695.24,0.592586731150189,5.045718
2018-09-04,"44144691","NL","SECTION_0008155-0.6",339,"No","Yes","Yes",6546.9,0.6,4,"EVZ",20000,24442.6,5706.84,16506.02,"not complex","medium","high",7936.58,0.324702773027419,0.825301
2018-09-04,"44144691","NL","SECTION_0008155-0.6",339,"No","Yes","Yes",6546.9,0.6,4,"EVZ",20000,24442.6,5706.84,16506.02,"not complex","medium","high",7936.58,0.324702773027419,0.825301
2018-09-04,"44144691","NL","SECTION_0008155-0.6",339,"No","Yes","Yes",6546.9,0.6,4,"EVZ",20000,24442.6,5706.84,16506.02,"not complex","medium","high",7936.58,0.324702773027419,0.825301
2018-09-03,"44144698","DE","SECTION_0209416-1",341,"Yes","No","Yes",6947.25,1,1,"FVZ",5000,16175.25,5406.39,12336.09,"not complex","medium","low",3839.16,0.237347799879445,2.467218
2018-09-03,"44149444","IT","SECTION_0015560-2_001",1650,"No","Yes","No",23590,2,4,"FVZ",5000,40053,17859.72,29436.35,"complex","low","high",10616.65,0.265065038823559,5.88727
2018-09-03,"44144698","DE","SECTION_0208175-2_002",360,"Yes","No","No",17898,2,4,"FVZ",5000,25572.3,13552.19,19546.95,"not complex","low","high",6025.35,0.235620182775894,3.90939
2018-09-03,"443197","HU","SECTION_0010206-0.6",2309,"Yes","Yes","Yes",19949.205,0.6,4,"FVZ",21500,53876.42,16521.13,35401.95,"complex","medium","high",18474.47,0.342904558246446,1.6466023255814
2018-09-03,"443951","IT","SECTION_0010472-0.8",540,"No","No","Yes",18375.28,0.8,4,"KB",22000,35698.52,13478.73,27370.97,"not complex","medium","high",8327.55,0.233274376640824,1.244135
2018-09-03,"443951","IT","SECTION_0010472-0.8",540,"No","No","Yes",18375.28,0.8,4,"KB",22000,32083.48,13478.73,24411.83,"not complex","medium","high",7671.65,0.239115270537984,1.10962863636364
2018-09-03,"443951","IT","SECTION_0010472-0.8",540,"No","No","Yes",18375.28,0.8,4,"KB",22000,29824.08,13478.73,22685.85,"not complex","medium","high",7138.23,0.239344516243251,1.031175
2018-09-03,"443951","IT","SECTION_0010472-0.8",540,"No","No","Yes",18375.28,0.8,4,"KB",22000,32083.48,13478.73,24411.83,"not complex","medium","high",7671.65,0.239115270537984,1.10962863636364
2018-09-03,"441623","DE","SECTION_0210805-6_009",180,"Yes","No","Yes",60759,6,4,"WB",5000,98848.75,54278.96,70910.15,"little complex","high","high",27938.6,0.282639891753816,14.18203
2018-09-03,"441623","DE","SECTION_0210805-6_010",180,"Yes","No","Yes",60759,6,4,"WB",5000,98848.75,54278.96,70910.15,"little complex","high","high",27938.6,0.282639891753816,14.18203
2018-09-03,"441623","DE","SECTION_0210805-6_011",180,"Yes","No","Yes",60759,6,4,"WB",5000,98848.75,54278.96,70910.15,"little complex","high","high",27938.6,0.282639891753816,14.18203
2018-09-03,"446445844","AT","SECTION_0222787-0.4",360,"Yes","No","No",3388,0.4,4,"CRNI",10000,24805.74,0.04,9332.4,"not complex","medium","high",15473.34,0.623780624968253,0.93324
2018-09-03,"446445844","AT","SECTION_0222787-0.4",360,"Yes","No","No",3388,0.4,4,"CRNI",10000,31266.18,0.04,12782.61,"not complex","medium","high",18483.57,0.591168156775148,1.278261
2018-09-05,"44655445","CH","SECTION_0227406-1.5",930,"No","No","No",9891,1.5,4,"FVZ",20000,42127.5,8248.93,28240.33,"not complex","medium","high",13887.17,0.329646193104267,1.4120165
2018-09-05,"443186","CH","SECTION_0016945-2",1121,"No","Yes","No",10880.1,2,4,"WB",3000,36047.7,7160.6,14038.96,"medium complex","low","high",22008.74,0.610544916874031,4.67965333333333
2018-09-05,"443186","CH","SECTION_0010010-2",720,"No","Yes","No",9985.2,2,4,"WB",3000,33675.33,6570.29,11860.13,"little complex","low","high",21815.2,0.64780953891172,3.95337666666667
2018-09-05,"443158","CH","SECTION_0014516-4",360,"No","No","Yes",14130,4,4,"WB",3000,42456.18,8906.98,15702.72,"not complex","high","high",26753.46,0.630142890858292,5.23424
2018-09-06,"44331","CH","SECTION_0015455-1",360,"Yes","Yes","Yes",2212,1,4,"CRNI",5000,17324.34,2877.6,9545.25,"not complex","medium","high",7779.09,0.449026629585889,1.90905
2018-09-13,"44331","CH","SECTION_0015455-1",360,"Yes","Yes","Yes",2212,1,4,"CRNI",5000,17324.34,2877.6,9545.25,"not complex","medium","high",7779.09,0.449026629585889,1.90905
2018-09-07,"443344","CH","SECTION_0206965-1.5",900,"No","Yes","No",7153.313,1.5,4,"FVZ",3000,21043.23,5551.57,14494.37,"not complex","medium","high",6548.86,0.311209828529175,4.83145666666667
2018-09-04,"44144696","DE","SECTION_0015404-2.5",1080,"No","Yes","No",44254.375,2.5,4,"FVZ",5000,71325.15,37149.57,57127.67,"medium complex","low","high",14197.48,0.199052928735516,11.425534
2018-09-04,"44144696","DE","SECTION_0015404-2.5",1080,"No","Yes","No",44254.375,2.5,4,"FVZ",5000,71325.15,37149.57,57127.67,"medium complex","low","high",14197.48,0.199052928735516,11.425534
2018-09-04,"44144696","DE","SECTION_0015404-2.5",1080,"No","Yes","No",44254.375,2.5,4,"FVZ",5000,71325.15,37149.57,57127.67,"medium complex","low","high",14197.48,0.199052928735516,11.425534
2018-09-04,"44144696","DE","SECTION_0015404-2.5",1080,"No","Yes","No",44254.375,2.5,4,"FVZ",5000,71325.15,37149.57,57127.67,"medium complex","low","high",14197.48,0.199052928735516,11.425534
2018-09-04,"44144696","DE","SECTION_0015404-2.5",1080,"No","Yes","No",44254.375,2.5,4,"FVZ",5000,71325.15,37149.57,57127.67,"medium complex","low","high",14197.48,0.199052928735516,11.425534
2018-09-04,"44144696","DE","SECTION_0015404-2.5",1080,"No","Yes","No",44254.375,2.5,4,"FVZ",5000,71325.15,37149.57,57127.67,"medium complex","low","high",14197.48,0.199052928735516,11.425534
2018-09-04,"4446198","DE","SECTION_0015492-2.5",180,"Yes","No","Yes",41830.688,2.5,4,"WB",21000,48094.41,26423.32,37505.7,"not complex","low","high",10588.71,0.220165087792947,1.78598571428571
2018-09-04,"4431446","DE","SECTION_0227548-2.5",690,"No","No","No",48876.062,2.5,4,"FVZ",5000,102289.2,37684.8,64546.68,"little complex","low","high",37742.52,0.36897854318931,12.909336
2018-09-04,"4431446","DE","SECTION_0227549-4",690,"No","No","No",40652.01,3,4,"FVZ",3000,90334.92,30839.7,56640.89,"little complex","medium","high",33694.03,0.372990090653758,18.8802966666667
2018-09-04,"64415","HR","SECTION_0010991-2.5",954,"No","No","No",42861,2.5,4,"WB",6000,61620,29625.4,43248.49,"little complex","low","high",18371.51,0.29814199935086,7.20808166666667
2018-09-04,"64415","HR","SECTION_0010991-2.5",954,"No","No","No",42861,2.5,4,"WB",6000,61620,29625.4,43248.49,"little complex","low","high",18371.51,0.29814199935086,7.20808166666667
2018-09-04,"4461996","IT","SECTION_0218242-1.5",720,"No","No","Yes",30438.375,1.5,4,"FVZ",10000,43442.1,24259.26,32718.77,"not complex","medium","high",10723.33,0.246841888398581,3.271877
2018-09-04,"4461996","IT","SECTION_0218242-1.5",720,"No","No","Yes",30438.375,1.5,4,"FVZ",10000,43442.1,24259.26,33147.92,"not complex","medium","high",10294.18,0.236963222311997,3.314792
2018-09-04,"4461996","IT","SECTION_0218242-1.5",720,"No","No","Yes",30438.375,1.5,4,"FVZ",10000,43442.1,24259.26,33147.92,"not complex","medium","high",10294.18,0.236963222311997,3.314792
2018-09-04,"446686","GB","SECTION_0227404-2",966,"No","No","No",23547.645,2,4,"FVZ",4500,37480.37,20337.08,30311.96,"little complex","low","high",7168.41,0.191257717039613,6.73599111111111
2018-09-04,"443841","AT","SECTION_0011054-1.1",1204,"No","Yes","No",11570.9,1.1,4,"FVZ",5000,24545.3,8700.12,17109.35,"little complex","medium","high",7435.95,0.302948018561598,3.42187
2018-09-05,"4434418","NL","SECTION_0204854-1.5",1440,"Yes","Yes","No",13806.188,1.5,4,"WB",5000,27164.15,9471.11,21768.55,"little complex","medium","high",5395.6,0.198629443586492,4.35371
2018-09-05,"4459857","FR","SECTION_0017458-0.9",1415,"Yes","No","No",74757.043,0.9,4,"FVZ",40005,115038.38,61797.31,91172.4,"little complex","medium","high",23865.98,0.207461023008147,2.27902512185977
2018-09-05,"4459857","FR","SECTION_0017458-0.9",1415,"Yes","No","No",74757.043,0.9,4,"FVZ",40005,115038.38,61797.31,91172.4,"little complex","medium","high",23865.98,0.207461023008147,2.27902512185977
2018-09-05,"443592","CZ","SECTION_001253-4",2044,"Yes","Yes","Yes",56755.5,3,1,"FVZ",5000,113637.55,51857.91,76285.03,"very complex","medium","low",37352.52,0.328698744385109,15.257006
2018-09-05,"4464179","DE","SECTION_0227454-0.7",1193,"No","No","Yes",6868.4,0.7,4,"CRNI",5000,50327.95,10572.79,19264.4,"little complex","medium","high",31063.55,0.617222636725716,3.85288
2018-09-05,"443592","CZ","SECTION_0012545-4",2533,"No","Yes","Yes",102324.75,3,4,"FVZ",10000,174281.9,83439.38,109063.96,"very complex","medium","high",65217.94,0.37420948474856,10.906396
2018-09-05,"4414448","TR","SECTION_0016181-2",938,"No","No","No",39980.05,2,4,"WB",11000,52531.05,28592.53,40871.19,"little complex","low","high",11659.86,0.22196129717567,3.71556272727273
2018-09-05,"4414448","TR","SECTION_0016181-2",938,"No","No","No",39980.05,2,4,"WB",11000,52531.05,28592.53,40871.19,"little complex","low","high",11659.86,0.22196129717567,3.71556272727273
2018-09-05,"4412187","ES","SECTION_0007554-4",1020,"No","No","No",126110.25,3,4,"WB",15000,128015.55,82595.4,105459.53,"little complex","medium","high",22556.02,0.176197501006714,7.03063533333333
2018-09-05,"44144598","PL","SECTION_001302-2",540,"No","Yes","Yes",12183.2,2,4,"WB",8000,19225.44,8460.01,13471.85,"not complex","low","high",5753.59,0.299269613595319,1.68398125
2018-09-05,"4457485","CO","SECTION_0211760-2",1235,"No","No","No",21638.117,2,4,"WB",4896,29414.92,14465.38,23136.66,"medium complex","low","high",6278.26,0.213437942377542,4.725625
2018-09-05,"44596441","ES","SECTION_022325-1.5",720,"No","No","Yes",20517.938,1.5,4,"FVZ",5000,40207.05,16353.47,27102.46,"not complex","medium","high",13104.59,0.325927666914136,5.420492
2018-09-05,"446448144","DE","SECTION_0012462-1.2",660,"Yes","Yes","Yes",17144.4,1.2,4,"FVZ",5000,39950.3,14239.96,33668.25,"not complex","medium","high",6282.05,0.157246628936454,6.73365
2018-09-05,"446448144","DE","SECTION_0012462-1.2",660,"Yes","Yes","Yes",17144.4,1.2,3,"FVZ",5000,50425.7,14239.96,39613.43,"not complex","medium","medium",10812.27,0.214419829571032,7.922686
2018-09-05,"446448144","DE","SECTION_0012462-1.2",660,"Yes","Yes","Yes",17144.4,1.2,4,"FVZ",5000,42261.05,14239.96,32544.09,"not complex","medium","high",9716.96,0.229927084159054,6.508818
2018-09-05,"4414551","DE","SECTION_001732-1",180,"No","No","Yes",2276.053,1,4,"CRNI",8003,12760.62,2308.37,6464.22,"not complex","medium","high",6296.4,0.493424300700123,0.807724603273772
2018-09-05,"4412149","DE","SECTION_0014070-2.5",720,"No","No","No",53442.8,2.5,4,"WB",14800,69158.18,34732.04,50561.59,"little complex","low","high",18596.59,0.268899355072675,3.41632364864865
2018-09-05,"4412149","DE","SECTION_0014070-2.5",720,"No","No","No",53442.8,2.5,4,"WB",14800,69158.18,34732.04,50561.59,"little complex","low","high",18596.59,0.268899355072675,3.41632364864865
